20gb,10gb,5gb,5gb,batch_size,microbatch_size,num_microbatches,max_new_tokens,peak_gi5gb_mb,avg_gi5gb_mb,total_latency_ms,status
23,3,5,1,32,4,8,512,4598,3015,214109.59375,ok
23,3,5,1,32,2,16,512,2072,1668,,timeout
23,3,5,1,64,32,2,512,4854,3178,,OOM_rank0
23,3,5,1,64,16,4,512,4858,3184,,OOM_rank0
23,3,5,1,64,8,8,512,4828,3333,,OOM_rank0
23,3,5,1,64,4,16,512,2120,1704,,timeout
23,3,5,1,64,2,32,512,2104,1695,,timeout
23,4,1,4,32,16,2,512,4724,1460,74168.171875,ok
23,4,1,4,32,8,4,512,3182,1225,116103.90625,ok
23,4,1,4,32,4,8,512,1214,771,208232.90625,ok
23,4,1,4,32,2,16,512,528,445,,timeout
23,4,1,4,64,32,2,512,4780,1704,,OOM_rank0
23,4,1,4,64,16,4,512,4666,1599,,OOM_rank0
23,4,1,4,64,8,8,512,3292,1334,,OOM_rank0
23,4,1,4,64,4,16,512,576,466,,timeout
23,4,1,4,64,2,32,512,560,465,,timeout
23,4,2,3,32,16,2,512,4650,1854,74173.703125,ok
23,4,2,3,32,8,4,512,4830,1849,116348.875,ok
23,4,2,3,32,4,8,512,2240,1367,207882.890625,ok
23,4,2,3,32,2,16,512,914,771,,timeout
23,4,2,3,64,32,2,512,4744,2103,,OOM_rank0
23,4,2,3,64,16,4,512,4802,2154,,OOM_rank0
23,4,2,3,64,8,8,512,4476,1999,,OOM_rank0
23,4,2,3,64,4,16,512,962,788,,timeout
23,4,2,3,64,2,32,512,946,778,,timeout
23,4,3,2,32,16,2,512,4854,2214,74361.34375,ok
23,4,3,2,32,8,4,512,4646,2218,116537.6328125,ok
23,4,3,2,32,4,8,512,3266,1964,208612.078125,ok
23,4,3,2,32,2,16,512,1300,1065,,timeout
23,4,3,2,64,32,2,512,4822,2483,,OOM_rank0
23,4,3,2,64,16,4,512,4828,2535,,OOM_rank0
23,4,3,2,64,8,8,512,4424,2546,,OOM_rank0
23,4,3,2,64,4,16,512,1348,1091,,timeout
23,4,3,2,64,2,32,512,1332,1098,,timeout
23,4,4,1,32,16,2,512,4832,2621,74509.5546875,ok
23,4,4,1,32,8,4,512,4630,2711,116591.015625,ok
23,4,4,1,32,4,8,512,4292,2554,208559.1875,ok
23,4,4,1,32,2,16,512,1686,1379,,timeout
23,4,4,1,64,32,2,512,4788,2791,,OOM_rank0
23,4,4,1,64,16,4,512,4820,2871,,OOM_rank0
23,4,4,1,64,8,8,512,4790,2892,,OOM_rank0
23,4,4,1,64,4,16,512,1734,1409,,timeout
23,4,4,1,64,2,32,512,1718,1391,,timeout
23,5,1,3,32,16,2,512,4724,1441,71989.2734375,ok
23,5,1,3,32,8,4,512,3182,1215,113020.1953125,ok
23,5,1,3,32,4,8,512,1214,771,202876.15625,ok
23,5,1,3,32,2,16,512,528,445,,timeout
23,5,1,3,64,32,2,512,4780,1682,,OOM_rank0
23,5,1,3,64,16,4,512,4666,1583,,OOM_rank0
23,5,1,3,64,8,8,512,3292,1324,,OOM_rank0
23,5,1,3,64,4,16,512,576,468,,timeout
23,5,1,3,64,2,32,512,560,464,,timeout
23,5,2,2,32,16,2,512,4650,1850,72423.203125,ok
23,5,2,2,32,8,4,512,4694,1836,113228.2890625,ok
23,5,2,2,32,4,8,512,2240,1365,203559.765625,ok
23,5,2,2,32,2,16,512,914,764,,timeout
23,5,2,2,64,32,2,512,4730,2098,,OOM_rank0
23,5,2,2,64,16,4,512,4802,2141,,OOM_rank0
23,5,2,2,64,8,8,512,4476,1999,,OOM_rank0
23,5,2,2,64,4,16,512,962,794,,timeout
23,5,2,2,64,2,32,512,946,785,,timeout
23,5,3,1,32,16,2,512,4750,2197,72183.46875,ok
23,5,3,1,32,8,4,512,4834,2210,113244.09375,ok
23,5,3,1,32,4,8,512,3266,1963,201542.03125,ok
23,5,3,1,32,2,16,512,1300,1073,,timeout
23,5,3,1,64,32,2,512,4822,2451,,OOM_rank0
23,5,3,1,64,16,4,512,4780,2513,,OOM_rank0
23,5,3,1,64,8,8,512,4424,2524,,OOM_rank0
23,5,3,1,64,4,16,512,1348,1097,,timeout
23,5,3,1,64,2,32,512,1332,1099,,timeout
23,6,1,2,32,16,2,512,4724,1435,69909.6796875,ok
23,6,1,2,32,8,4,512,3182,1210,109665.0078125,ok
23,6,1,2,32,4,8,512,1214,767,196898.0625,ok
23,6,1,2,32,2,16,512,528,445,,timeout
23,6,1,2,64,32,2,512,4780,1651,,OOM_rank0
23,6,1,2,64,16,4,512,4666,1580,,OOM_rank0
23,6,1,2,64,8,8,512,3292,1312,,OOM_rank0
23,6,1,2,64,4,16,512,576,468,,timeout
23,6,1,2,64,2,32,512,560,460,,timeout
23,6,2,1,32,16,2,512,4650,1829,69927.234375,ok
23,6,2,1,32,8,4,512,4694,1823,109952.578125,ok
23,6,2,1,32,4,8,512,2240,1362,196808.015625,ok
23,6,2,1,32,2,16,512,914,758,,timeout
23,6,2,1,64,32,2,512,4782,2084,,OOM_rank0
23,6,2,1,64,16,4,512,4802,2130,,OOM_rank0
23,6,2,1,64,8,8,512,4476,1984,,OOM_rank0
23,6,2,1,64,4,16,512,962,787,,timeout
23,6,2,1,64,2,32,512,946,775,,timeout
23,7,1,1,32,16,2,512,4724,1413,67981.890625,ok
23,7,1,1,32,8,4,512,3182,1201,107557.9453125,ok
23,7,1,1,32,4,8,512,1214,764,193113.46875,ok
23,7,1,1,32,2,16,512,528,445,,timeout
23,7,1,1,64,32,2,512,4780,1628,,OOM_rank0
23,7,1,1,64,16,4,512,4666,1576,,OOM_rank0
23,7,1,1,64,8,8,512,3292,1311,,OOM_rank0
23,7,1,1,64,4,16,512,576,467,,timeout
23,7,1,1,64,2,32,512,560,464,,timeout
24,1,1,6,32,16,2,512,4724,1462,77454.9453125,ok
24,1,1,6,32,8,4,512,3182,1235,121512.1875,ok
24,1,1,6,32,4,8,512,1214,775,217507.734375,ok
24,1,1,6,32,2,16,512,528,446,,timeout
24,1,1,6,64,32,2,512,4780,1370,,OOM_rank3
24,1,1,6,64,16,4,512,4208,1288,,OOM_rank3
24,1,1,6,64,8,8,512,1944,848,,OOM_rank3
24,1,1,6,64,4,16,512,576,470,,timeout
24,1,1,6,64,2,32,512,560,465,,timeout
24,1,2,5,32,16,2,512,4650,1872,77326.8671875,ok
24,1,2,5,32,8,4,512,4694,1854,121735.6015625,ok
24,1,2,5,32,4,8,512,2240,1371,217105.0,ok
24,1,2,5,32,2,16,512,914,768,,timeout
24,1,2,5,64,32,2,512,4730,2018,,OOM_rank0
24,1,2,5,64,16,4,512,4802,2061,,OOM_rank0
24,1,2,5,64,8,8,512,4732,1915,,OOM_rank0
24,1,2,5,64,4,16,512,962,791,,timeout
24,1,2,5,64,2,32,512,946,784,,timeout
24,1,3,4,32,16,2,512,4750,2229,77617.90625,ok
24,1,3,4,32,8,4,512,4834,2220,121559.53125,ok
24,1,3,4,32,4,8,512,3266,1967,218456.421875,ok
24,1,3,4,32,2,16,512,1300,1080,,timeout
24,1,3,4,64,32,2,512,4822,2335,,OOM_rank0
24,1,3,4,64,16,4,512,4600,2406,,OOM_rank0
24,1,3,4,64,8,8,512,4414,2400,,OOM_rank0
24,1,3,4,64,4,16,512,1348,1096,,timeout
24,1,3,4,64,2,32,512,1332,1094,,timeout
24,1,4,3,32,16,2,512,4832,2639,77420.609375,ok
24,1,4,3,32,8,4,512,4630,2713,121701.5078125,ok
24,1,4,3,32,4,8,512,4292,2564,217706.390625,ok
24,1,4,3,32,2,16,512,1686,1371,,timeout
24,1,4,3,64,32,2,512,4788,2711,,OOM_rank0
24,1,4,3,64,16,4,512,4690,2793,,OOM_rank0
24,1,4,3,64,8,8,512,4790,2806,,OOM_rank0
24,1,4,3,64,4,16,512,1734,1413,,timeout
24,1,4,3,64,2,32,512,1718,1408,,timeout
24,1,5,2,32,16,2,512,4830,2954,77486.9140625,ok
24,1,5,2,32,8,4,512,4554,3052,121524.65625,ok
24,1,5,2,32,4,8,512,4598,3016,217504.46875,ok
24,1,5,2,32,2,16,512,2072,1691,,timeout
24,1,5,2,64,32,2,512,4850,3057,,OOM_rank0
24,1,5,2,64,16,4,512,4840,3088,,OOM_rank0
24,1,5,2,64,8,8,512,4520,3229,,OOM_rank0
24,1,5,2,64,4,16,512,2120,1682,,timeout
24,1,5,2,64,2,32,512,2104,1695,,timeout
24,1,6,1,32,16,2,512,4854,3233,77574.1484375,ok
24,1,6,1,32,8,4,512,4784,3297,122477.640625,ok
24,1,6,1,32,4,8,512,4764,3469,219687.375,ok
24,1,6,1,32,2,16,512,2458,1974,,timeout
24,1,6,1,64,32,2,512,4854,3245,,OOM_rank2
24,1,6,1,64,16,4,512,4856,3397,,OOM_rank2
24,1,6,1,64,8,8,512,4856,3614,,OOM_rank2
24,1,6,1,64,4,16,512,2506,1987,,timeout
24,1,6,1,64,2,32,512,2490,1984,,timeout
24,2,1,5,32,16,2,512,4724,1444,75546.1328125,ok
24,2,1,5,32,8,4,512,3182,1220,118564.0546875,ok
24,2,1,5,32,4,8,512,1214,774,213125.953125,ok
24,2,1,5,32,2,16,512,528,450,,timeout
24,2,1,5,64,32,2,512,4780,1677,,OOM_rank0
24,2,1,5,64,16,4,512,4666,1484,,OOM_rank0
24,2,1,5,64,8,8,512,2816,1178,,OOM_rank0
24,2,1,5,64,4,16,512,576,472,,timeout
24,2,1,5,64,2,32,512,560,460,,timeout
24,2,2,4,32,16,2,512,4650,1854,75557.8203125,ok
24,2,2,4,32,8,4,512,4694,1840,118678.2890625,ok
24,2,2,4,32,4,8,512,2240,1366,213343.59375,ok
24,2,2,4,32,2,16,512,914,767,,timeout
24,2,2,4,64,32,2,512,4730,1977,,OOM_rank0
24,2,2,4,64,16,4,512,4802,2049,,OOM_rank0
24,2,2,4,64,8,8,512,4476,1912,,OOM_rank0
24,2,2,4,64,4,16,512,962,791,,timeout
24,2,2,4,64,2,32,512,946,782,,timeout
24,2,3,3,32,16,2,512,4750,2193,75484.328125,ok
24,2,3,3,32,8,4,512,4646,2196,118488.625,ok
24,2,3,3,32,4,8,512,3266,1964,212078.765625,ok
24,2,3,3,32,2,16,512,1300,1071,,timeout
24,2,3,3,64,32,2,512,4822,2316,,OOM_rank0
24,2,3,3,64,16,4,512,4626,2402,,OOM_rank0
24,2,3,3,64,8,8,512,4324,2384,,OOM_rank0
24,2,3,3,64,4,16,512,1348,1104,,timeout
24,2,3,3,64,2,32,512,1332,1087,,timeout
24,2,4,2,32,16,2,512,4832,2638,75446.90625,ok
24,2,4,2,32,8,4,512,4630,2714,119009.0390625,ok
24,2,4,2,32,4,8,512,4292,2558,211930.90625,ok
24,2,4,2,32,2,16,512,1686,1394,,timeout
24,2,4,2,64,32,2,512,4788,2717,,OOM_rank0
24,2,4,2,64,16,4,512,4690,2783,,OOM_rank0
24,2,4,2,64,8,8,512,4790,2794,,OOM_rank0
24,2,4,2,64,4,16,512,1734,1413,,timeout
24,2,4,2,64,2,32,512,1718,1409,,timeout
24,2,5,1,32,16,2,512,4826,2915,75492.8359375,ok
24,2,5,1,32,8,4,512,4554,3033,118594.46875,ok
24,2,5,1,32,4,8,512,4598,3006,212885.9375,ok
24,2,5,1,32,2,16,512,2072,1691,,timeout
24,2,5,1,64,32,2,512,4850,3057,,OOM_rank0
24,2,5,1,64,16,4,512,4840,3053,,OOM_rank0
24,2,5,1,64,8,8,512,4822,3217,,OOM_rank0
24,2,5,1,64,4,16,512,2120,1706,,timeout
24,2,5,1,64,2,32,512,2104,1700,,timeout
24,3,1,4,32,16,2,512,4724,1431,73223.765625,ok
24,3,1,4,32,8,4,512,3182,1217,115254.1484375,ok
24,3,1,4,32,4,8,512,1214,768,205813.859375,ok
24,3,1,4,32,2,16,512,528,446,,timeout
24,3,1,4,64,32,2,512,4780,1656,,OOM_rank0
24,3,1,4,64,16,4,512,4666,1492,,OOM_rank0
24,3,1,4,64,8,8,512,2816,1175,,OOM_rank0
24,3,1,4,64,4,16,512,576,466,,timeout
24,3,1,4,64,2,32,512,560,462,,timeout
24,3,2,3,32,16,2,512,4650,1838,73387.03125,ok
24,3,2,3,32,8,4,512,4694,1831,115097.2109375,ok
24,3,2,3,32,4,8,512,2240,1365,207126.515625,ok
24,3,2,3,32,2,16,512,914,767,,timeout
24,3,2,3,64,32,2,512,4828,1981,,OOM_rank0
24,3,2,3,64,16,4,512,4802,2035,,OOM_rank0
24,3,2,3,64,8,8,512,4476,1903,,OOM_rank0
24,3,2,3,64,4,16,512,962,791,,timeout
24,3,2,3,64,2,32,512,946,783,,timeout
24,3,3,2,32,16,2,512,4834,2187,73174.9609375,ok
24,3,3,2,32,8,4,512,4834,2205,115275.8828125,ok
24,3,3,2,32,4,8,512,3266,1953,207266.84375,ok
24,3,3,2,32,2,16,512,1300,1089,,timeout
24,3,3,2,64,32,2,512,4822,2314,,OOM_rank0
24,3,3,2,64,16,4,512,4600,2390,,OOM_rank0
24,3,3,2,64,8,8,512,4324,2377,,OOM_rank0
24,3,3,2,64,4,16,512,1348,1103,,timeout
24,3,3,2,64,2,32,512,1332,1094,,timeout
24,3,4,1,32,16,2,512,4836,2622,73328.828125,ok
24,3,4,1,32,8,4,512,4630,2685,114818.953125,ok
24,3,4,1,32,4,8,512,4292,2547,205618.578125,ok
24,3,4,1,32,2,16,512,1686,1386,,timeout
24,3,4,1,64,32,2,512,4818,2698,,OOM_rank0
24,3,4,1,64,16,4,512,4690,2758,,OOM_rank0
24,3,4,1,64,8,8,512,4790,2782,,OOM_rank0
24,3,4,1,64,4,16,512,1734,1417,,timeout
24,3,4,1,64,2,32,512,1718,1398,,timeout
24,4,1,3,32,16,2,512,4724,1423,71088.8671875,ok
24,4,1,3,32,8,4,512,3182,1203,112083.8828125,ok
24,4,1,3,32,4,8,512,1214,767,198249.515625,ok
24,4,1,3,32,2,16,512,528,449,,timeout
24,4,1,3,64,32,2,512,4780,1664,,OOM_rank0
24,4,1,3,64,16,4,512,4666,1476,,OOM_rank0
24,4,1,3,64,8,8,512,2816,1172,,OOM_rank0
24,4,1,3,64,4,16,512,576,470,,timeout
24,4,1,3,64,2,32,512,560,463,,timeout
24,4,2,2,32,16,2,512,4650,1810,71256.71875,ok
24,4,2,2,32,8,4,512,4694,1821,112267.078125,ok
24,4,2,2,32,4,8,512,2240,1363,202121.03125,ok
24,4,2,2,32,2,16,512,914,762,,timeout
24,4,2,2,64,32,2,512,4730,1941,,OOM_rank0
24,4,2,2,64,16,4,512,4802,2021,,OOM_rank0
24,4,2,2,64,8,8,512,4476,1879,,OOM_rank0
24,4,2,2,64,4,16,512,962,785,,timeout
24,4,2,2,64,2,32,512,946,783,,timeout
24,4,3,1,32,16,2,512,4750,2170,71355.1875,ok
24,4,3,1,32,8,4,512,4646,2187,111860.515625,ok
24,4,3,1,32,4,8,512,3266,1945,198695.5625,ok
24,4,3,1,32,2,16,512,1300,1081,,timeout
24,4,3,1,64,32,2,512,4822,2294,,OOM_rank0
24,4,3,1,64,16,4,512,4862,2387,,OOM_rank0
24,4,3,1,64,8,8,512,4324,2362,,OOM_rank0
24,4,3,1,64,4,16,512,1348,1107,,timeout
24,4,3,1,64,2,32,512,1332,1098,,timeout
24,5,1,2,32,16,2,512,4724,1415,68910.40625,ok
24,5,1,2,32,8,4,512,3182,1203,108289.5,ok
24,5,1,2,32,4,8,512,1214,766,195073.75,ok
24,5,1,2,32,2,16,512,528,440,,timeout
24,5,1,2,64,32,2,512,4780,1644,,OOM_rank0
24,5,1,2,64,16,4,512,4666,1458,,OOM_rank0
24,5,1,2,64,8,8,512,2816,1162,,OOM_rank0
24,5,1,2,64,4,16,512,576,469,,timeout
24,5,1,2,64,2,32,512,560,463,,timeout
24,5,2,1,32,16,2,512,4650,1817,69207.828125,ok
24,5,2,1,32,8,4,512,4694,1804,108898.2578125,ok
24,5,2,1,32,4,8,512,2240,1353,196163.96875,ok
24,5,2,1,32,2,16,512,914,761,,timeout
24,5,2,1,64,32,2,512,4730,1930,,OOM_rank0
24,5,2,1,64,16,4,512,4802,1993,,OOM_rank0
24,5,2,1,64,8,8,512,4476,1880,,OOM_rank0
24,5,2,1,64,4,16,512,962,785,,timeout
24,5,2,1,64,2,32,512,946,779,,timeout
24,6,1,1,32,16,2,512,4724,1385,66944.8828125,ok
24,6,1,1,32,8,4,512,3182,1199,105677.625,ok
24,6,1,1,32,4,8,512,1214,763,189745.71875,ok
24,6,1,1,32,2,16,512,528,450,,timeout
24,6,1,1,64,32,2,512,4780,1610,,OOM_rank0
24,6,1,1,64,16,4,512,4858,1456,,OOM_rank0
24,6,1,1,64,8,8,512,2816,1159,,OOM_rank0
24,6,1,1,64,4,16,512,576,468,,timeout
24,6,1,1,64,2,32,512,560,460,,timeout
