timestamp,label,gpu_mb,rank0_20gb_mb,rank1_10gb_mb,rank2_5gb_mb,rank3_5gb_mb
08:44:14.212,s16_8_4_0_b32_mb2,8419,3374,1967,1916,1162
08:44:14.714,s16_8_4_0_b32_mb2,8419,3374,1967,1916,1162
08:44:15.216,s16_8_4_0_b32_mb2,8875,3374,2409,1930,1162
08:44:15.717,s16_8_4_0_b32_mb2,8875,3374,2409,1930,1162
08:44:16.219,s16_8_4_0_b32_mb2,8875,3374,2409,1930,1162
08:44:16.721,s16_8_4_0_b32_mb2,8875,3374,2409,1930,1162
08:44:17.223,s16_8_4_0_b32_mb2,9337,3374,2871,1930,1162
08:44:17.725,s16_8_4_0_b32_mb2,9337,3374,2871,1930,1162
08:44:18.226,s16_8_4_0_b32_mb2,9337,3374,2871,1930,1162
08:44:18.728,s16_8_4_0_b32_mb2,9779,3374,3313,1930,1162
